Record URL,Generic Code,Student Code,Program Originator,Country/Activity Code,Type of Assistance Code,Program Year,Select Item Description Number,Total Delivery Cost
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71624&rlst=71619,71620,71621,71622,71623,71624,71625,71629,71631,71640","Supplies, Medical Supplies: Other dental and medical supplies",,MAAG [Military Assistance Advisory Group] (Air Force),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,OTHER SUPPLIES,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71625&rlst=71619,71620,71621,71622,71623,71624,71625,71629,71631,71640","Aircraft, Aircraft Spares and Spare Parts: Aircraft Components, Parts & Accessories",,MAAG [Military Assistance Advisory Group] (Air Force),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,AIRCRAFT SPARE PARTS,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71629&rlst=71619,71620,71621,71622,71623,71624,71625,71629,71631,71640","Aircraft, Airlift Aircraft: Cargo/Transport",,MAAG [Military Assistance Advisory Group] (Air Force),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,AIRCRAFT CARGO C-47,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71631&rlst=71619,71620,71621,71622,71623,71624,71625,71629,71631,71640","Weapons, Weapon Spare Parts, Components and Accessories: Weapons",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,WEAPONS SPARES,11378
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71640&rlst=71619,71620,71621,71622,71623,71624,71625,71629,71631,71640","Ammunition, Ammunition up to 75 mm [Millimeter] and Grenades: 57mm",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,CART 37MM  [Millimeters] TO 75MM,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71641&rlst=71641,71642,71643,71644,71645,71646,71647,71648,71649,71589","Ammunition, Ammunition up to 75 mm [Millimeter] and Grenades: 57mm",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,CART 37MM  [Millimeters] TO 75MM,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71642&rlst=71641,71642,71643,71644,71645,71646,71647,71648,71649,71589","Weapons, Weapons, up to 75mm [Millimeter]: Other weapons, up to 75mm [Millimeter]",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,OTHER WEAPONS UP TO 75MM [Millimeters],0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71643&rlst=71641,71642,71643,71644,71645,71646,71647,71648,71649,71589","Support Equipment, Other Equipment: Power and distribution equipment",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MISC [Equipment] OTHER SUPPORT EQP [Equipment],0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71644&rlst=71641,71642,71643,71644,71645,71646,71647,71648,71649,71589","Weapons, Weapons, up to 75mm [Millimeter]: Machine Guns",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MACHINE GUNS,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71645&rlst=71641,71642,71643,71644,71645,71646,71647,71648,71649,71589","Weapons, Weapons, up to 75mm [Millimeter]: Machine Guns",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MACHINE GUNS,0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71646&rlst=71641,71642,71643,71644,71645,71646,71647,71648,71649,71589","Support Equipment, Other Support Equipment: Pumps and Compressors",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MISC [Equipment] OTHER SUPPORT EQP [Equipment],0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71647&rlst=71641,71642,71643,71644,71645,71646,71647,71648,71649,71589","Support Equipment, Other Support Equipment: Pumps and Compressors",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MISC [Equipment] OTHER SUPPORT EQP [Equipment],0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71648&rlst=71641,71642,71643,71644,71645,71646,71647,71648,71649,71589","Support Equipment, Other Equipment: Power and distribution equipment",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MISC [Equipment] OTHER SUPPORT EQP [Equipment],0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71649&rlst=71641,71642,71643,71644,71645,71646,71647,71648,71649,71589","Support Equipment, Other Equipment: Power and distribution equipment",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MISC [Equipment] OTHER SUPPORT EQP [Equipment],0
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71589&rlst=71641,71642,71643,71644,71645,71646,71647,71648,71649,71589",Undefined Code,,MAAG [Military Assistance Advisory Group] (Navy),Bolivia,Grant Aid rendered under special Presidential Determination.,1971,TRAINING,5140
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71590&rlst=71590,71601,71602,71604,71607,71608,71610,71611,71613,71614",Undefined Code,,MAAG [Military Assistance Advisory Group] (Navy),Bolivia,Grant Aid rendered under special Presidential Determination.,1971,TRAINING,53693
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71601&rlst=71590,71601,71602,71604,71607,71608,71610,71611,71613,71614","Support Equipment, Construction Equipment: Earthmoving and excavating equipment",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MAJOR CONSTR [Construction] EQP [Equipment] ITEMS,76564
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71602&rlst=71590,71601,71602,71604,71607,71608,71610,71611,71613,71614","Supplies, Automotive Supplies: Automotive supplies and equipment parts",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,VEH [Vehicle] + SUPPORT EQUIP [Equipment] SPARES,851
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71604&rlst=71590,71601,71602,71604,71607,71608,71610,71611,71613,71614","Supplies, Automotive Supplies: Automotive supplies and equipment parts",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,VEH [Vehicle] + SUPPORT EQUIP [Equipment] SPARES,4832
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71607&rlst=71590,71601,71602,71604,71607,71608,71610,71611,71613,71614","Supplies, Automotive Supplies: Automotive supplies and equipment parts",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,VEH [Vehicle] + SUPPORT EQUIP [Equipment] SPARES,28004
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71608&rlst=71590,71601,71602,71604,71607,71608,71610,71611,71613,71614","Tactical and Support Vehicles, Support Vehicles: Commercial trucks",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,COMMERCIAL TRUCKS,6400
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71610&rlst=71590,71601,71602,71604,71607,71608,71610,71611,71613,71614","Communications Equipment, Radio Communication Equipment: Ground, vehicular",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,RADIOS TACTICAL,9240
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71611&rlst=71590,71601,71602,71604,71607,71608,71610,71611,71613,71614","Supplies, Automotive Supplies: Automotive supplies and equipment parts",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,VEH [Vehicle] + SUPPORT EQUIP [Equipment] SPARES,9601
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71613&rlst=71590,71601,71602,71604,71607,71608,71610,71611,71613,71614","Support Equipment, Training Aids and Devices: Training aids",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRAINING AIDS AND PUBL [Publications],960
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71614&rlst=71590,71601,71602,71604,71607,71608,71610,71611,71613,71614","Support Equipment, Training Aids and Devices: Training aids",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRAINING AIDS AND PUBL [Publications],8200
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71615&rlst=71615,71616,71626,71627,71628,71632,71633,71634,71637,71587","Support Equipment, Training Aids and Devices: Training aids",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRAINING AIDS AND PUBL [Publications],1300
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71616&rlst=71615,71616,71626,71627,71628,71632,71633,71634,71637,71587","Support Equipment, Training Aids and Devices: Other training aids and devices, and spare parts",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TRAINING AIDS AND PUBL [Publications],5970
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71626&rlst=71615,71616,71626,71627,71628,71632,71633,71634,71637,71587","Maintenance of Equipment, Contract Technicians and Contract Services: Other technical assistance",,MAAG [Military Assistance Advisory Group] (Navy),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,TECHNICAL ASSISTANCE,4963
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71627&rlst=71615,71616,71626,71627,71628,71632,71633,71634,71637,71587","Support Equipment, Other Equipment: Other support equipment",,MAAG [Military Assistance Advisory Group] (Navy),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MISC [Equipment] OTHER SUPPORT EQP [Equipment],7470
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71628&rlst=71615,71616,71626,71627,71628,71632,71633,71634,71637,71587","Ships, Ships Support Equipment: Ship Overhaul/Modernization/Construction in Country",,MAAG [Military Assistance Advisory Group] (Navy),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,SHIP COST SHARING + OTHER,11174
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71632&rlst=71615,71616,71626,71627,71628,71632,71633,71634,71637,71587","Communications Equipment, Other Communications Equipment: Other communication equipment",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,OTHER COMMUNICATIONS EQP [Equipment],66970
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71633&rlst=71615,71616,71626,71627,71628,71632,71633,71634,71637,71587","Support Equipment, Other Equipment: Power and distribution equipment",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MISC [Equipment] OTHER SUPPORT EQP [Equipment],8301
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71634&rlst=71615,71616,71626,71627,71628,71632,71633,71634,71637,71587","Supplies, Automotive Supplies: Automotive supplies and equipment parts",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,VEH [Vehicle] + SUPPORT EQUIP [Equipment] SPARES,5255
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71637&rlst=71615,71616,71626,71627,71628,71632,71633,71634,71637,71587","Support Equipment, Other Equipment: Other support equipment",,MAAG [Military Assistance Advisory  Group] (Army),Bolivia,"Grant Aid rendered under the authority of
 the Foreign Assistance Act of 1961, as amended for which the United 
States receives no reimbursement.",1971,MISC [Equipment] OTHER SUPPORT EQP [Equipment],1032
"https://aad.archives.gov/aad/record-detail.jsp?dt=1679&mtch=69&cat=all&tf=F&q=bolivia+1971&bc=&rpp=50&pg=1&rid=71587&rlst=71615,71616,71626,71627,71628,71632,71633,71634,71637,71587",Undefined Code,,MAAG [Military Assistance Advisory Group] (Air Force),Bolivia,Grant Aid rendered under special Presidential Determination.,1971,TRAINING,6765
